sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
C1,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,10410.559384691,10410.560251926,10411.29774507,10412.70952193,10412.816851889,0.004184999852441251,737.1131649997551,1410.7255890012311,107.3087740005576,2257.467198000086,7.105,156672,22050,0.31772937339902685,20.526890231626048,0.0057019139532294575,2.8890767391451155,91.31194459458594,100.0,72.15,False,0.6691208522998486,0.00018586690341662463,0.3188485085227273,0.32841250000000005,0.0019463399915649032,3.2925039684301365,0.00047777498283395375,0.8120987535021151
C2,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,10422.238284819,10422.238966592,10422.648682579,10423.327671441,10423.399212105,0.0042219999158987775,409.4636179997906,678.1034600007843,71.51971900020726,1160.9272860005149,3.843,84736,22050,0.30208880718202313,10.86691416996963,0.0030185872694360088,2.8277164116496567,95.89601455455114,100.0,71.05,False,0.3188810765985607,8.857807683293352e-05,0.3185306818181818,0.3221765625,0.001200596321409082,4.152013601591155,0.0002370734694215179,0.8409276196127927
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10429.544635097,10429.545350296,10429.962708773,10430.659737242,10430.732971856,0.004500001523410901,417.09355199964193,696.3348249992123,73.1942069996876,1188.336758999867,3.889,85760,22050,0.3055635790691353,10.33416924202167,0.0028706025672282417,2.6572818827517795,95.7217354746238,100.0,72.15,False,0.31607355803129433,8.779821056424843e-05,0.31724616477272727,0.3221765625,0.0011108987694825455,4.099562907949655,0.00020601607815051425,0.7425549035209382
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10436.86322095,10436.863884409,10437.278838281,10437.980888543,10438.054459504,0.00429600004281383,414.6791699986352,701.1859149988595,73.55179399928602,1191.2385539999377,3.889,85760,22050,0.3063097336075952,11.95470935398505,0.0033207525983291806,3.0739802915878247,91.29854028441962,100.0,72.15,False,0.35048553516961706,9.73570931026714e-05,0.3186697916666667,0.322096875,0.0013226167493002646,4.286108609039666,0.00024427130175525485,0.7839109845800601
A1,.Le chat dort.,14,3,,short_plain,10444.189971197,10444.190556046,10444.402794697,10444.602986413,10444.647551925,0.004592999175656587,212.05198499956168,199.7057369990216,44.546253000589786,457.58072799981164,1.173,25856,22050,0.3900943972717917,3.943104215179373,0.0010953067264387146,3.361555170655902,81.35893210283453,97.5609756097561,69.4,False,0.12704003393751778,3.528889831597716e-05,0.3179746875,0.3219375,0.0003863866812216073,3.4305304156304004,6.346410959619388e-05,0.563062607022332
A2,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,10448.085629922,10448.086262827,10448.406090923,10448.855668581,10448.912279946,0.0040930008253781125,319.604967999112,448.9886240007763,56.58775399933802,826.650024000628,2.612,57600,22050,0.3164816324657841,7.0646234739179645,0.0019623954094216568,2.7046797373345957,90.51756678281069,100.0,70.5,False,0.22160029956441019,6.155563876789172e-05,0.3169060546875,0.3218578125,0.0007306374532603845,3.6315040981505002,0.00014108311043067428,0.70966390337415
A3,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,10453.856796972,10453.85754545,10454.354419387,10455.193328888,10455.275241029,0.004056000761920586,496.583752999868,838.1150790009997,81.89351199871453,1418.444056998851,4.644,102400,22050,0.30543584345367164,12.478857700115794,0.0034663493611432764,2.6870925280180433,92.19508770604499,100.0,72.15,False,0.41385939204743105,0.00011496094223539752,0.31815066964285704,0.3221765625,0.001178716445297111,3.330343973108857,0.00027379116446468504,0.754255160466243
B1,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,10462.165903536,10462.166512867,10462.502059872,10462.992788239,10463.053990846,0.0037219997466308996,335.332691000076,490.1548140005616,61.18230999891239,888.0873099988094,2.833,62464,22050,0.3134794599360428,7.57167462282488,0.002103242950784689,2.672670181018313,89.83705093461191,100.0,71.05,False,0.2534322533696566,7.039784815823793e-05,0.3170019097222223,0.3220171875,0.0006933620123664872,3.2717351571262996,0.0001722919224464218,0.7704321051511466
B2,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,10468.170607474,10468.171324304,10468.689409646,10469.576863785,10469.658009223,0.0041669991333037615,517.7890659997502,886.7426599990722,81.12560500012478,1487.401749000128,4.888,107776,22050,0.30429659349429783,15.111198015612532,0.004197555004336814,3.091488955730878,90.4418005091946,100.0,72.15,False,0.4455317862037919,0.0001237588295010533,0.31830322916666665,0.32225624999999997,0.001694223476407082,4.2290692560484,0.00029581912896506823,0.7647571008327095
B3,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,10476.820434082,10476.821093097,10477.219716561,10477.895358408,10477.965968871,0.0040739996620686725,398.4014830002707,675.0725710007828,70.59027799914475,1145.5347890005214,3.727,82176,22050,0.30736109176295184,11.277153322927093,0.0031325425897019703,3.0257991207209805,87.14954338185522,100.0,72.15,False,0.3480570186347507,9.668250517631963e-05,0.3164651041666666,0.321778125,0.0011685541565383223,3.878493099570092,0.00022769004453022332,0.7410119973967282
B4,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,10484.022048116,10484.022700594,10484.372575925,10484.890347126,10484.953380799,0.00429600004281383,349.640164999073,516.990464000628,63.013302999024745,931.3326829997095,2.902,64000,22050,0.320927871467853,9.37198841957145,0.002603330116547625,3.229492908191402,84.89955566239263,100.0,71.05,False,0.28775570383787596,7.993213995496555e-05,0.31981250000000006,0.32808750000000003,0.0010027614614278137,3.9067070897457996,0.00019179979585542148,0.7659099682692879
C1,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,10490.166373368,10490.167162995,10490.875026191,10492.176885256,10492.281355116,0.004036999598611146,707.514624000396,1301.0182159996475,104.45034099939221,2114.981747999991,7.105,156672,22050,0.29767512287121617,20.060222497648322,0.005572284027124534,2.823395143933613,93.07677104256967,100.0,74.35,False,0.6409139144786895,0.0001780316429107471,0.32050394345238103,0.3223359375,0.0020207759471032047,3.571725397826418,0.00042967695005765384,0.76324435563
C2,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,10501.688331266,10501.689009893,10502.104758208,10502.786141532,10502.856847616,0.004370000169728883,415.496000998246,680.6391230002191,70.68219500069972,1168.5163500005729,3.843,84736,22050,0.3040635831383224,11.562653719656371,0.003211848255460103,3.0087571479719935,89.41728487212038,100.0,72.15,False,0.34717159056338986,9.643655293427497e-05,0.3160072916666667,0.3219375,0.0012318842829209832,3.9788164516998332,0.00025092958225794596,0.8102060857427401
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10508.993599966,10508.994356352,10509.405977314,10510.102308623,10510.176136004,0.00427699887950439,411.28057400055695,695.6038120006269,73.80606699916825,1182.5360380007623,3.889,85760,22050,0.30407200771426135,11.66507875134709,0.0032402996531519694,2.999505978747002,89.97988881004524,100.0,72.15,False,0.34656724993192334,9.626868053664537e-05,0.316008984375,0.3221765625,0.0012675642632878686,4.101751326525792,0.0002414973455199575,0.7994858579534383
