sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
A1,.Le chat dort.,14,3,,short_plain,10098.141732836,10098.142274304,10098.354944975,10098.558594528,10098.605688031,0.004462999640963972,212.517021000167,203.14352899913501,47.07340999993903,463.9551950003806,1.173,25856,22050,0.39552872549052054,2.809596275085348,0.0007804434097459299,2.395222740908225,90.19817073170732,100.0,67.75,False,0.09470774032288568,2.6307705645246022e-05,0.317044921875,0.3219375,0.0002531258086854239,3.1772205208345,6.091797255792683e-05,0.725442955701715
A2,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,10102.055148867,10102.055748096,10102.367963205,10102.81463186,10102.874049778,0.00401800025429111,312.0060689998354,446.0976489990571,59.3972879996727,818.9009109992185,2.612,57600,22050,0.31351489701348334,7.142589640647197,0.0019840526779575547,2.734528958900152,91.88946216385241,100.0,68.3,False,0.22633311551450314,6.287030986513976e-05,0.323626171875,0.32865625000000004,0.0007673403080930058,3.9715635903375,0.00012443687977617453,0.6328604770150774
A3,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,10107.81855939,10107.819301547,10108.29839238,10109.126811054,10109.205699947,0.004630001058103517,478.8020520009013,827.5765720009076,78.86893000068085,1387.1405570007482,4.644,102400,22050,0.29869521037914476,12.440734280377423,0.003455759522327062,2.6788833506411334,96.71967676189064,100.0,69.95,False,0.38575119910337485,0.00010715311086204857,0.3215213942307693,0.323053125,0.0013019931463047383,3.8225402510436615,0.00026397266769666387,0.7890885656387769
B1,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,10116.083253487,10116.08390316,10116.414051624,10116.901781857,10116.964654833,0.004574001650325954,329.88722000118287,487.20202399999835,62.85375399966142,881.4013459996204,2.833,62464,22050,0.311119430285782,8.151342843645512,0.002264261901012642,2.8772830369380555,88.64113196269807,100.0,68.85,False,0.25647392809644515,7.12427578045681e-05,0.32040781250000006,0.322096875,0.0008578530640192466,3.7222088917803333,0.00015680949418895012,0.6872223467737267
B2,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,10122.078986261,10122.079742455,10122.583753558,10123.463095984,10123.547245901,0.004407000233186409,503.67330299923196,878.460804999122,84.12913900065178,1468.2596399998147,4.888,107776,22050,0.30038045008179515,14.416662041068241,0.004004628344741178,2.9493989445720623,89.6558504292779,100.0,69.4,False,0.4486209680606108,0.00012461693557239188,0.32054791666666665,0.3220171875,0.0015335773701441833,3.8280559486478,0.0002794360748538518,0.7037867041013929
B3,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,10130.697225816,10130.697897602,10131.088879713,10131.774314047,10131.844935333,0.004445000740815885,390.75877599861997,684.910994999882,70.60035999893444,1147.7095169993845,3.727,82176,22050,0.3079445980679862,11.994694217003708,0.0033318595047232523,3.218324179501934,88.41820558203743,100.0,69.4,False,0.34737690446220865,9.649358457283573e-05,0.31633541666666665,0.321778125,0.0013530148869056614,4.332466214526684,0.00023845721094521529,0.7739915112290666
B4,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,10137.875722278,10137.876428545,10138.222139101,10138.74224823,10138.801814727,0.004776999048772268,345.468534000247,518.9863390005485,59.54558899975382,926.092448999043,2.902,64000,22050,0.3191221395585951,8.34584049208193,0.0023182890255783136,2.8758926575058337,90.09468989556757,100.0,68.85,False,0.24665950266536835,6.851652851815787e-05,0.3084333333333333,0.3153125,0.0008940871480173095,3.9321208629974445,0.00015606771968937658,0.7023488552517355
C1,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,10144.020622793,10144.021454303,10144.725206781,10146.001953132,10146.102869869,0.004092999006388709,703.379919001236,1275.8897679996153,100.89527400123188,2082.2470760012948,7.105,156672,22050,0.2930678502464876,21.447149983712464,0.005957541662142351,3.0185995754697346,95.6741437528411,100.0,71.05,False,0.6077873527365332,0.00016882982020459254,0.319681640625,0.397096875,0.0025534533669250006,4.674752514788086,0.00038665609732204564,0.731935360808129
C2,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,10155.501332033,10155.502005282,10155.910572142,10156.591453895,10156.661024284,0.004647999958251603,408.31519099992875,680.1665969996975,69.55148099950748,1159.6922509997967,3.843,84736,22050,0.3017674345562833,11.323517787991516,0.0031454216077754214,2.9465307801174907,87.98400182546523,100.0,68.85,False,0.34787128670988543,9.663091297496817e-05,0.3161430989583333,0.3220171875,0.0011791300087347198,3.91810243114625,0.0002409783603203435,0.7787539134491834
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10162.796426331,10162.797123116,10163.225346478,10163.916883191,10163.990484329,0.004185001671430655,427.96258100133855,690.7897419987421,73.58117399962794,1194.057998000062,3.889,85760,22050,0.30703471277965083,10.538268372397255,0.0029272967701103486,2.7097630168159568,89.78556166056165,100.0,69.95,False,0.3482447193929773,9.673464427582702e-05,0.31671653645833336,0.3224953125,0.0009971717550041233,3.216176758639,0.00023092080744977893,0.7409674487675583
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10170.114127607,10170.114824152,10170.535839697,10171.226794875,10171.2998731,0.0041290004446636885,420.75289400054317,690.1970399994752,73.05637300123635,1185.7454930013773,3.889,85760,22050,0.30489727256399524,11.405865154459859,0.0031682958762388495,2.932852958205158,88.99394302223287,100.0,69.95,False,0.3488218950719013,9.689497085330592e-05,0.3160420572916667,0.3223359375,0.0011932331141779624,3.800309383851083,0.00024242468128031014,0.7928317856168059
A1,.Le chat dort.,14,3,,short_plain,10177.432288468,10177.432829029,10177.660823731,10177.862321229,10177.907568218,0.004351999450591393,227.84082999896782,200.991065999915,45.22778499995184,475.27974999866274,1.173,25856,22050,0.4051830775777176,2.917860543987251,0.0008105168177742364,2.4875196453429247,90.80225696079356,97.61904761904762,68.85,False,0.09597044793970089,2.6658457761028025e-05,0.31566523437500005,0.3224953125,0.0002807424979729531,3.344366609484,5.781819489237244e-05,0.716327272471935
A2,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,10181.338352176,10181.33898022,10181.653195649,10182.104339983,10182.15966364,0.0040930008253781125,313.99094500011415,450.6114579999121,55.304379000517656,821.3114640002459,2.612,57600,22050,0.31443777335384604,6.686236374016285,0.0018572878816711903,2.5598148445697873,93.07264002019316,100.0,69.4,False,0.22053659633517483,6.126016564865967e-05,0.3163685546875,0.32841250000000005,0.000603510758418943,3.040240496264375,0.00015649825364628237,0.8037864097674975
A3,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,10187.084652654,10187.085390532,10187.564836872,10188.391347921,10188.471383985,0.004555000487016514,479.15420699973765,825.6235570006538,80.01636099834286,1386.7313309983729,4.644,102400,22050,0.29860709108492095,13.849703709011235,0.0038471399191697874,2.9822790071083625,90.48944560543681,100.0,70.5,False,0.41525690000778764,0.00011534913889105213,0.3196135044642857,0.3345625,0.0015306823040192492,4.137975963076643,0.00026575743765639874,0.7242190831362887
B1,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,10195.351707343,10195.352406906,10195.686673937,10196.181158544,10196.244069084,0.00457399983133655,334.04054699894914,493.95191599978716,62.88902099913685,892.3617410000588,2.833,62464,22050,0.31498826014827347,7.860423778071981,0.0021834510494644394,2.774593638571119,89.83814199497695,100.0,69.4,False,0.25266919537976607,7.018588760549058e-05,0.3163515625,0.32225624999999997,0.0007720926302907797,3.328344403057,0.00015880062794877537,0.6990750172490223
B2,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,10201.358785104,10201.359546242,10201.862298502,10202.740318867,10202.822056119,0.004351999450591393,502.443293999022,877.2930239993002,81.71697399848199,1463.2710149999184,4.888,107776,22050,0.2993598639525201,14.479848040314854,0.004022180011198571,2.9623257038287347,90.15848730599305,100.0,71.6,False,0.44260636600878095,0.00012294621278021692,0.3176252083333333,0.34095937500000006,0.0015486465182696807,3.83940543782296,0.00029520320040287877,0.7437975821229547
B3,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,10209.988289162,10209.988943318,10210.391162008,10211.073786279,10211.144966061,0.0044079988583689556,401.99931700044544,682.110190999083,71.15591199908522,1156.676898999649,3.727,82176,22050,0.31035065709676657,10.746799349934406,0.002985222041648446,2.8834986181739755,88.66257032335336,100.0,71.05,False,0.3527355998246746,9.798211106240962e-05,0.3202541666666667,0.3657625,0.0010571574843729087,3.4029003825412505,0.00022364826045240529,0.7267859905757549
B4,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,10217.202207386,10217.202859578,10217.545763327,10218.05895266,10218.121644366,0.004091998562216759,342.6653570004419,512.4002499997005,62.67083599959733,919.4369799988635,2.902,64000,22050,0.31682873190863664,9.62418440982022,0.0026733845582833943,3.31639710882847,84.24814381168683,100.0,69.95,False,0.28316604521254124,7.865723478126145e-05,0.31470968750000006,0.3221765625,0.0010726539752001919,4.1358354732075,0.00017597645383653318,0.693964231700378
C1,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,10223.342470935,10223.343339556,10224.062814698,10225.359171822,10225.461813923,0.004481000360101461,719.1000629991322,1294.0198569995118,102.6210820000415,2119.342988000426,7.105,156672,22050,0.29828894975375453,20.310795479966288,0.005641887633323969,2.8586622772647834,92.794893106147,100.0,73.25,False,0.6341102753830397,0.00017614174316195547,0.3171555059523809,0.32808750000000003,0.002083857696968834,3.6994781385197433,0.0004279278006886995,0.7747004456449496
C2,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,10234.874454869,10234.875135543,10235.29562912,10235.985889517,10236.054052971,0.004092000381206162,420.2385550015606,689.5434079997358,68.14276799923391,1179.5981020004547,3.843,84736,22050,0.30694720322676416,12.02630216615682,0.0033406394905991163,3.129404675034301,89.67146980289948,100.0,71.05,False,0.34700771379516987,9.639103160976941e-05,0.315946875,0.3223359375,0.0013550545164210206,4.476667240365933,0.00024522810711018054,0.8038980309768783
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,10242.192770302,10242.193465514,10242.618606998,10243.314009609,10243.387921369,0.004055998942931183,424.8768889992789,694.7003619989118,73.89203799903044,1195.1510670005518,3.889,85760,22050,0.3073157796350095,11.408010812224859,0.003168891892284683,2.933404683009735,89.43314254209633,100.0,71.05,False,0.3490999210729779,9.69722002980494e-05,0.3173127604166666,0.3345625,0.001227719234814578,3.9391063002238003,0.00021798695770345849,0.696979603732555
